record_id,date,time,day_of_week,day_name,weekend,holiday,location,latitude,longitude,vehicle_count,avg_speed_kmph,road_capacity,weather,temperature_c,rainfall_mm,peak_hour,accident,road_work,traffic_density,congestion_level
24140,2026-02-20,06:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,64,48.39237507282217,406,Clear,27.5,0.0,0,0,0,0.158,Low
24141,2026-02-20,07:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,148,23.732542698562465,312,Cloudy,26.1,0.2,1,0,0,0.474,Medium
24142,2026-02-20,07:00,4,Friday,0,0,Miyapur,17.4969,78.357,156,26.910923586303817,355,Rain,23.7,4.5,1,0,0,0.439,Medium
24143,2026-02-20,07:00,4,Friday,0,0,Hitech City,17.4435,78.3772,156,30.273484698290755,280,Clear,28.9,0.0,1,0,0,0.557,Medium
24144,2026-02-20,07:00,4,Friday,0,0,Madhapur,17.4483,78.3915,160,23.746372483905432,257,Clear,29.1,0.0,1,0,0,0.623,High
24145,2026-02-20,07:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,113,32.72343447612324,357,Cloudy,27.0,0.1,1,0,0,0.317,Medium
24146,2026-02-20,07:00,4,Friday,0,0,Kondapur,17.4587,78.368,144,30.881549583348416,275,Cloudy,27.1,0.5,1,0,0,0.524,Medium
24147,2026-02-20,07:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,186,20.387170361544815,251,Cloudy,28.5,0.1,1,0,0,0.741,High
24148,2026-02-20,07:00,4,Friday,0,0,Punjagutta,17.4254,78.449,144,29.92022722050515,295,Cloudy,29.1,0.3,1,0,0,0.488,Medium
24149,2026-02-20,07:00,4,Friday,0,0,Begumpet,17.4447,78.4627,131,36.78270255475959,363,Clear,27.3,0.0,1,0,0,0.361,Medium
24150,2026-02-20,07:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,141,27.15297841235253,305,Clear,28.3,0.0,1,0,0,0.462,Medium
24151,2026-02-20,07:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,120,32.829609814343215,351,Clear,27.5,0.0,1,0,0,0.342,Medium
24152,2026-02-20,07:00,4,Friday,0,0,Uppal,17.4058,78.5591,171,29.079162805551963,320,Clear,30.8,0.0,1,0,0,0.534,Medium
24153,2026-02-20,07:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,122,35.86963267220562,331,Clear,26.9,0.0,1,0,0,0.369,Medium
24154,2026-02-20,07:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,159,24.819204942315537,297,Rain,24.7,3.0,1,0,0,0.535,High
24155,2026-02-20,07:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,173,23.82156700126545,340,Rain,27.7,9.5,1,0,0,0.509,Medium
24156,2026-02-20,07:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,146,29.31368529130062,299,Clear,25.9,0.0,1,0,0,0.488,Medium
24157,2026-02-20,07:00,4,Friday,0,0,Charminar,17.3616,78.4747,126,30.158007468201514,297,Rain,27.2,10.2,1,0,0,0.424,Medium
24158,2026-02-20,07:00,4,Friday,0,0,Koti,17.384,78.4867,159,32.817482546474075,354,Clear,27.9,0.0,1,0,0,0.449,Medium
24159,2026-02-20,07:00,4,Friday,0,0,Paradise,17.443,78.4872,123,26.447229681696772,291,Cloudy,29.8,0.4,1,0,0,0.423,Medium
24160,2026-02-20,07:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,121,37.479811824483335,406,Clear,27.8,0.0,1,0,0,0.298,Low
24161,2026-02-20,08:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,118,39.96879887441605,370,Cloudy,31.4,0.3,1,0,0,0.319,Low
24162,2026-02-20,08:00,4,Friday,0,0,Miyapur,17.4969,78.357,150,34.282222209740404,393,Clear,30.5,0.0,1,0,0,0.382,Medium
24163,2026-02-20,08:00,4,Friday,0,0,Hitech City,17.4435,78.3772,162,28.892168090399856,336,Clear,29.2,0.0,1,0,0,0.482,Medium
24164,2026-02-20,08:00,4,Friday,0,0,Madhapur,17.4483,78.3915,191,26.86351564345461,330,Clear,30.9,0.0,1,0,0,0.579,High
24165,2026-02-20,08:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,164,27.977148554390848,306,Clear,30.8,0.0,1,0,0,0.536,Medium
24166,2026-02-20,08:00,4,Friday,0,0,Kondapur,17.4587,78.368,166,27.351150391896624,355,Cloudy,30.9,0.0,1,0,0,0.468,Medium
24167,2026-02-20,08:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,154,31.920145851726424,330,Clear,30.2,0.0,1,0,0,0.467,Medium
24168,2026-02-20,08:00,4,Friday,0,0,Punjagutta,17.4254,78.449,143,24.42088263275867,269,Clear,29.9,0.0,1,0,0,0.532,High
24169,2026-02-20,08:00,4,Friday,0,0,Begumpet,17.4447,78.4627,141,27.784594721556303,394,Clear,29.5,0.0,1,0,0,0.358,Medium
24170,2026-02-20,08:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,145,28.42387219473022,300,Clear,31.0,0.0,1,0,0,0.483,Medium
24171,2026-02-20,08:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,126,36.254957467385395,333,Cloudy,30.6,0.1,1,0,0,0.378,Medium
24172,2026-02-20,08:00,4,Friday,0,0,Uppal,17.4058,78.5591,110,28.53030342853099,343,Clear,29.1,0.0,1,0,1,0.321,Medium
24173,2026-02-20,08:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,159,17.368129597455994,361,Clear,31.6,0.0,1,1,0,0.44,High
24174,2026-02-20,08:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,142,36.68863468661702,362,Clear,29.4,0.0,1,0,0,0.392,Medium
24175,2026-02-20,08:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,119,37.39973980243041,368,Clear,29.6,0.0,1,0,0,0.323,Medium
24176,2026-02-20,08:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,144,12.615528977997943,313,Clear,30.2,0.0,1,1,0,0.46,High
24177,2026-02-20,08:00,4,Friday,0,0,Charminar,17.3616,78.4747,115,32.54983801125166,280,Clear,28.2,0.0,1,0,0,0.411,Medium
24178,2026-02-20,08:00,4,Friday,0,0,Koti,17.384,78.4867,167,29.583590425806108,294,Clear,30.0,0.0,1,0,0,0.568,Medium
24179,2026-02-20,08:00,4,Friday,0,0,Paradise,17.443,78.4872,177,18.112541576870417,284,Rain,29.6,7.7,1,0,0,0.623,High
24180,2026-02-20,08:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,132,26.25612365169308,477,Heavy Rain,26.6,43.7,1,0,0,0.277,Medium
24181,2026-02-20,09:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,133,26.27881626449024,353,Rain,29.0,3.8,1,0,0,0.377,Medium
24182,2026-02-20,09:00,4,Friday,0,0,Miyapur,17.4969,78.357,121,37.67658028968603,370,Clear,34.5,0.0,1,0,0,0.327,Medium
24183,2026-02-20,09:00,4,Friday,0,0,Hitech City,17.4435,78.3772,171,23.943212764966987,297,Clear,31.5,0.0,1,0,0,0.576,High
24184,2026-02-20,09:00,4,Friday,0,0,Madhapur,17.4483,78.3915,157,21.783362997416436,279,Rain,27.9,15.3,1,0,0,0.563,High
24185,2026-02-20,09:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,125,37.041754916182484,312,Clear,30.7,0.0,1,0,0,0.401,Medium
24186,2026-02-20,09:00,4,Friday,0,0,Kondapur,17.4587,78.368,142,28.642608970874115,306,Rain,30.1,9.2,1,0,0,0.464,Medium
24187,2026-02-20,09:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,190,29.367604203956372,315,Clear,29.5,0.0,1,0,0,0.603,High
24188,2026-02-20,09:00,4,Friday,0,0,Punjagutta,17.4254,78.449,152,28.192779728178756,288,Clear,31.7,0.0,1,0,0,0.528,Medium
24189,2026-02-20,09:00,4,Friday,0,0,Begumpet,17.4447,78.4627,94,36.668972681473676,339,Clear,30.8,0.0,1,0,0,0.277,Low
24190,2026-02-20,09:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,110,40.056330956106656,342,Clear,30.2,0.0,1,0,0,0.322,Low
24191,2026-02-20,09:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,144,32.80346501344919,345,Cloudy,32.6,0.1,1,0,0,0.417,Medium
24192,2026-02-20,09:00,4,Friday,0,0,Uppal,17.4058,78.5591,121,38.95125849177707,399,Clear,34.1,0.0,1,0,0,0.303,Low
24193,2026-02-20,09:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,126,31.347616005928224,325,Cloudy,29.8,0.3,1,0,0,0.388,Medium
24194,2026-02-20,09:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,136,32.34042938960758,311,Clear,31.3,0.0,1,0,0,0.437,Medium
24195,2026-02-20,09:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,119,19.48932881544422,365,Clear,32.2,0.0,1,1,0,0.326,Medium
24196,2026-02-20,09:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,154,24.824804185423247,339,Cloudy,31.7,0.1,1,1,0,0.454,High
24197,2026-02-20,09:00,4,Friday,0,0,Charminar,17.3616,78.4747,166,26.117844293679426,285,Clear,32.8,0.0,1,0,0,0.582,High
24198,2026-02-20,09:00,4,Friday,0,0,Koti,17.384,78.4867,159,25.637175252322972,278,Clear,28.7,0.0,1,0,0,0.572,High
24199,2026-02-20,09:00,4,Friday,0,0,Paradise,17.443,78.4872,164,18.33124925349702,336,Heavy Rain,27.4,24.5,1,0,0,0.488,High
24200,2026-02-20,09:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,100,34.46751862205988,437,Clear,31.0,0.0,1,0,1,0.229,Medium
24201,2026-02-20,10:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,143,29.149239079264703,304,Cloudy,32.2,0.4,1,0,0,0.47,Medium
24202,2026-02-20,10:00,4,Friday,0,0,Miyapur,17.4969,78.357,166,25.560856865850802,334,Clear,30.8,0.0,1,0,0,0.497,Medium
24203,2026-02-20,10:00,4,Friday,0,0,Hitech City,17.4435,78.3772,179,27.37710859004353,304,Clear,33.1,0.0,1,0,0,0.589,High
24204,2026-02-20,10:00,4,Friday,0,0,Madhapur,17.4483,78.3915,152,28.35064725143166,275,Clear,30.7,0.0,1,0,0,0.553,Medium
24205,2026-02-20,10:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,141,21.245195311821398,262,Rain,29.8,6.0,1,0,0,0.538,High
24206,2026-02-20,10:00,4,Friday,0,0,Kondapur,17.4587,78.368,165,28.846930360225777,322,Clear,30.4,0.0,1,0,0,0.512,Medium
24207,2026-02-20,10:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,176,30.20519236982492,281,Cloudy,32.8,0.0,1,0,0,0.626,High
24208,2026-02-20,10:00,4,Friday,0,0,Punjagutta,17.4254,78.449,172,30.57540327077079,317,Clear,32.1,0.0,1,0,0,0.543,Medium
24209,2026-02-20,10:00,4,Friday,0,0,Begumpet,17.4447,78.4627,142,30.037991986675316,397,Heavy Rain,30.4,26.8,1,0,0,0.358,Medium
24210,2026-02-20,10:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,177,23.45654552396871,301,Rain,28.6,16.5,1,0,0,0.588,High
24211,2026-02-20,10:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,136,22.72226479088734,332,Rain,31.3,14.7,1,0,0,0.41,Medium
24212,2026-02-20,10:00,4,Friday,0,0,Uppal,17.4058,78.5591,119,36.29159461227489,337,Clear,33.3,0.0,1,0,0,0.353,Medium
24213,2026-02-20,10:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,155,28.16286870906108,394,Clear,31.5,0.0,1,0,0,0.393,Medium
24214,2026-02-20,10:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,155,29.532786503480207,329,Clear,31.9,0.0,1,0,0,0.471,Medium
24215,2026-02-20,10:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,148,21.39664080024813,353,Heavy Rain,29.4,30.2,1,0,0,0.419,Medium
24216,2026-02-20,10:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,140,33.878833980192724,326,Cloudy,31.6,0.0,1,0,0,0.429,Medium
24217,2026-02-20,10:00,4,Friday,0,0,Charminar,17.3616,78.4747,134,27.9242610340451,291,Clear,31.9,0.0,1,0,0,0.46,Medium
24218,2026-02-20,10:00,4,Friday,0,0,Koti,17.384,78.4867,130,28.166930993556022,280,Clear,30.8,0.0,1,0,0,0.464,Medium
24219,2026-02-20,10:00,4,Friday,0,0,Paradise,17.443,78.4872,147,36.757736212018955,354,Clear,31.9,0.0,1,0,0,0.415,Medium
24220,2026-02-20,10:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,110,43.44425510792325,500,Cloudy,36.3,0.4,1,0,0,0.22,Low
24221,2026-02-20,11:00,4,Friday,0,1,Kukatpally,17.4849,78.4138,32,46.711674379780945,327,Clear,31.9,0.0,0,0,0,0.098,Low
24222,2026-02-20,11:00,4,Friday,0,1,Miyapur,17.4969,78.357,57,44.86613775060581,387,Cloudy,35.4,0.5,0,0,0,0.147,Low
24223,2026-02-20,11:00,4,Friday,0,1,Hitech City,17.4435,78.3772,50,46.83162125652164,298,Clear,32.6,0.0,0,0,0,0.168,Low
24224,2026-02-20,11:00,4,Friday,0,1,Madhapur,17.4483,78.3915,60,40.775804430642786,284,Clear,33.2,0.0,0,0,0,0.211,Low
24225,2026-02-20,11:00,4,Friday,0,1,Gachibowli,17.4401,78.3489,57,47.02567344087336,283,Rain,28.9,13.5,0,0,0,0.201,Low
24226,2026-02-20,11:00,4,Friday,0,1,Kondapur,17.4587,78.368,39,47.15140704171502,258,Cloudy,33.1,0.3,0,0,0,0.151,Low
24227,2026-02-20,11:00,4,Friday,0,1,Ameerpet,17.4375,78.4483,31,54.434360041630825,274,Clear,33.7,0.0,0,0,0,0.113,Low
24228,2026-02-20,11:00,4,Friday,0,1,Punjagutta,17.4254,78.449,62,47.31594135272698,294,Clear,30.8,0.0,0,0,0,0.211,Low
24229,2026-02-20,11:00,4,Friday,0,1,Begumpet,17.4447,78.4627,39,47.62215154629889,345,Cloudy,32.3,0.4,0,0,0,0.113,Low
24230,2026-02-20,11:00,4,Friday,0,1,Secunderabad,17.4399,78.4983,42,42.9221996253338,309,Rain,29.0,3.9,0,0,0,0.136,Low
24231,2026-02-20,11:00,4,Friday,0,1,LB Nagar,17.3457,78.5522,25,52.314278135236506,372,Clear,33.8,0.0,0,0,0,0.067,Low
24232,2026-02-20,11:00,4,Friday,0,1,Uppal,17.4058,78.5591,36,46.65726193113285,330,Clear,32.4,0.0,0,0,0,0.109,Low
24233,2026-02-20,11:00,4,Friday,0,1,Mehdipatnam,17.396,78.435,22,56.53182816669391,320,Clear,32.4,0.0,0,0,0,0.069,Low
24234,2026-02-20,11:00,4,Friday,0,1,Banjara Hills,17.4156,78.4346,83,34.995424574262785,296,Rain,32.2,13.1,0,0,0,0.28,Low
24235,2026-02-20,11:00,4,Friday,0,1,Jubilee Hills,17.4325,78.4071,55,50.22849173691217,394,Cloudy,34.4,0.1,0,0,0,0.14,Low
24236,2026-02-20,11:00,4,Friday,0,1,Dilsukhnagar,17.3688,78.5247,50,35.92557706086961,325,Clear,33.4,0.0,0,0,1,0.154,Low
24237,2026-02-20,11:00,4,Friday,0,1,Charminar,17.3616,78.4747,43,45.607457164014505,318,Clear,33.2,0.0,0,0,0,0.135,Low
24238,2026-02-20,11:00,4,Friday,0,1,Koti,17.384,78.4867,47,40.638551237332194,313,Clear,32.6,0.0,0,0,1,0.15,Low
24239,2026-02-20,11:00,4,Friday,0,1,Paradise,17.443,78.4872,37,49.828227463370524,324,Clear,30.9,0.0,0,0,0,0.114,Low
24240,2026-02-20,11:00,4,Friday,0,1,Necklace Road,17.4239,78.4738,15,47.46453210861812,451,Rain,29.5,6.2,0,0,0,0.033,Low
24241,2026-02-20,12:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,84,40.339154113834866,298,Rain,30.8,4.0,0,0,0,0.282,Low
24242,2026-02-20,12:00,4,Friday,0,0,Miyapur,17.4969,78.357,93,39.297328098014155,376,Cloudy,33.2,0.1,0,0,0,0.247,Low
24243,2026-02-20,12:00,4,Friday,0,0,Hitech City,17.4435,78.3772,78,40.5373777642452,275,Clear,33.8,0.0,0,0,0,0.284,Low
24244,2026-02-20,12:00,4,Friday,0,0,Madhapur,17.4483,78.3915,78,40.499117078813,332,Clear,31.4,0.0,0,0,0,0.235,Low
24245,2026-02-20,12:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,81,51.49413951749642,309,Clear,30.8,0.0,0,0,0,0.262,Low
24246,2026-02-20,12:00,4,Friday,0,0,Kondapur,17.4587,78.368,84,30.646061208090845,351,Heavy Rain,29.8,19.1,0,0,0,0.239,Low
24247,2026-02-20,12:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,102,30.137921249597053,290,Clear,33.0,0.0,0,1,0,0.352,Medium
24248,2026-02-20,12:00,4,Friday,0,0,Punjagutta,17.4254,78.449,100,32.36726915743152,273,Rain,31.5,7.6,0,0,0,0.366,Low
24249,2026-02-20,12:00,4,Friday,0,0,Begumpet,17.4447,78.4627,97,38.196341799943326,288,Clear,32.9,0.0,0,0,0,0.337,Low
24250,2026-02-20,12:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,83,36.38887172777662,369,Rain,30.7,9.9,0,0,0,0.225,Low
24251,2026-02-20,12:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,100,32.01134032855588,312,Rain,29.4,11.9,0,0,0,0.321,Low
24252,2026-02-20,12:00,4,Friday,0,0,Uppal,17.4058,78.5591,67,45.00957840852055,350,Cloudy,33.7,0.2,0,0,0,0.191,Low
24253,2026-02-20,12:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,77,43.600622622587544,293,Clear,31.4,0.0,0,0,0,0.263,Low
24254,2026-02-20,12:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,77,37.613487610557335,267,Clear,32.4,0.0,0,0,0,0.288,Low
24255,2026-02-20,12:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,63,45.87650577153148,366,Clear,34.1,0.0,0,0,0,0.172,Low
24256,2026-02-20,12:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,110,45.47509255785312,340,Clear,33.9,0.0,0,0,0,0.324,Low
24257,2026-02-20,12:00,4,Friday,0,0,Charminar,17.3616,78.4747,70,45.592715477345685,314,Clear,31.3,0.0,0,0,0,0.223,Low
24258,2026-02-20,12:00,4,Friday,0,0,Koti,17.384,78.4867,120,40.09981541347721,318,Clear,33.0,0.0,0,0,0,0.377,Low
24259,2026-02-20,12:00,4,Friday,0,0,Paradise,17.443,78.4872,93,43.74515011570233,323,Cloudy,32.2,0.3,0,0,0,0.288,Low
24260,2026-02-20,12:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,58,45.95343584886583,436,Clear,33.0,0.0,0,0,0,0.133,Low
24261,2026-02-20,13:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,115,25.952732948005938,317,Heavy Rain,32.4,42.9,0,0,0,0.363,Medium
24262,2026-02-20,13:00,4,Friday,0,0,Miyapur,17.4969,78.357,37,46.40486412791354,325,Clear,31.4,0.0,0,0,0,0.114,Low
24263,2026-02-20,13:00,4,Friday,0,0,Hitech City,17.4435,78.3772,83,40.93088838618892,300,Cloudy,32.4,0.2,0,0,0,0.277,Low
24264,2026-02-20,13:00,4,Friday,0,0,Madhapur,17.4483,78.3915,84,31.07594567084594,308,Clear,31.8,0.0,0,1,0,0.273,Medium
24265,2026-02-20,13:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,79,46.20248139019244,319,Clear,31.6,0.0,0,0,0,0.248,Low
24266,2026-02-20,13:00,4,Friday,0,0,Kondapur,17.4587,78.368,87,40.48900340441441,373,Cloudy,31.7,0.0,0,0,0,0.233,Low
24267,2026-02-20,13:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,77,37.90028165617315,292,Clear,35.1,0.0,0,0,0,0.264,Low
24268,2026-02-20,13:00,4,Friday,0,0,Punjagutta,17.4254,78.449,122,30.88593443882523,295,Rain,31.8,6.2,0,0,0,0.414,Medium
24269,2026-02-20,13:00,4,Friday,0,0,Begumpet,17.4447,78.4627,77,41.03880788205286,353,Clear,31.9,0.0,0,0,0,0.218,Low
24270,2026-02-20,13:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,100,42.581630328497816,348,Cloudy,33.5,0.4,0,0,0,0.287,Low
24271,2026-02-20,13:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,67,44.342023052583706,350,Cloudy,30.7,0.1,0,0,0,0.191,Low
24272,2026-02-20,13:00,4,Friday,0,0,Uppal,17.4058,78.5591,74,44.15160020580422,361,Cloudy,33.3,0.2,0,0,0,0.205,Low
24273,2026-02-20,13:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,72,47.48345277817324,304,Clear,33.1,0.0,0,0,0,0.237,Low
24274,2026-02-20,13:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,87,32.37546876699712,340,Rain,32.2,14.6,0,0,0,0.256,Low
24275,2026-02-20,13:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,88,41.12021912527271,383,Clear,34.5,0.0,0,0,0,0.23,Low
24276,2026-02-20,13:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,33,49.31202686430161,322,Clear,33.1,0.0,0,0,0,0.102,Low
24277,2026-02-20,13:00,4,Friday,0,0,Charminar,17.3616,78.4747,66,52.80982729973468,267,Clear,32.4,0.0,0,0,0,0.247,Low
24278,2026-02-20,13:00,4,Friday,0,0,Koti,17.384,78.4867,60,48.055834623245346,294,Clear,31.6,0.0,0,0,0,0.204,Low
24279,2026-02-20,13:00,4,Friday,0,0,Paradise,17.443,78.4872,110,33.764129427939025,310,Clear,34.1,0.0,0,0,1,0.355,Medium
24280,2026-02-20,13:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,53,49.03129318033338,340,Clear,32.0,0.0,0,0,0,0.156,Low
24281,2026-02-20,14:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,99,38.864245390578965,314,Clear,31.3,0.0,0,0,0,0.315,Low
24282,2026-02-20,14:00,4,Friday,0,0,Miyapur,17.4969,78.357,55,47.802679071471,318,Rain,30.4,14.4,0,0,0,0.173,Low
24283,2026-02-20,14:00,4,Friday,0,0,Hitech City,17.4435,78.3772,94,36.969108224186144,308,Rain,28.7,2.2,0,0,0,0.305,Low
24284,2026-02-20,14:00,4,Friday,0,0,Madhapur,17.4483,78.3915,117,39.771226641136984,304,Clear,31.0,0.0,0,0,0,0.385,Low
24285,2026-02-20,14:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,85,46.2357844064067,318,Clear,30.2,0.0,0,0,0,0.267,Low
24286,2026-02-20,14:00,4,Friday,0,0,Kondapur,17.4587,78.368,73,46.33379225651829,341,Clear,31.8,0.0,0,0,0,0.214,Low
24287,2026-02-20,14:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,82,40.36696927959701,320,Clear,32.1,0.0,0,0,0,0.256,Low
24288,2026-02-20,14:00,4,Friday,0,0,Punjagutta,17.4254,78.449,91,41.083202710421254,269,Clear,31.8,0.0,0,0,0,0.338,Low
24289,2026-02-20,14:00,4,Friday,0,0,Begumpet,17.4447,78.4627,86,37.01287433281134,354,Rain,31.1,17.0,0,0,0,0.243,Low
24290,2026-02-20,14:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,66,47.135847987398535,365,Cloudy,30.4,0.2,0,0,0,0.181,Low
24291,2026-02-20,14:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,79,35.43382541217396,310,Rain,28.7,2.9,0,0,0,0.255,Low
24292,2026-02-20,14:00,4,Friday,0,0,Uppal,17.4058,78.5591,105,37.54004471892981,360,Clear,33.5,0.0,0,0,0,0.292,Low
24293,2026-02-20,14:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,61,43.030005408347535,331,Clear,32.1,0.0,0,0,0,0.184,Low
24294,2026-02-20,14:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,121,22.532096415090656,315,Heavy Rain,29.6,26.4,0,0,0,0.384,Medium
24295,2026-02-20,14:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,83,45.687251680284845,397,Clear,33.1,0.0,0,0,0,0.209,Low
24296,2026-02-20,14:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,73,44.10389016045524,334,Cloudy,31.0,0.3,0,0,0,0.219,Low
24297,2026-02-20,14:00,4,Friday,0,0,Charminar,17.3616,78.4747,110,32.908504919330525,335,Rain,29.3,6.3,0,0,0,0.328,Low
24298,2026-02-20,14:00,4,Friday,0,0,Koti,17.384,78.4867,58,41.841435716786165,343,Clear,34.1,0.0,0,0,0,0.169,Low
24299,2026-02-20,14:00,4,Friday,0,0,Paradise,17.443,78.4872,85,40.95175972264814,292,Cloudy,34.2,0.0,0,0,0,0.291,Low
24300,2026-02-20,14:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,50,49.808151363882125,436,Clear,31.6,0.0,0,0,0,0.115,Low
24301,2026-02-20,15:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,55,44.48059992732912,315,Clear,31.0,0.0,0,0,0,0.175,Low
24302,2026-02-20,15:00,4,Friday,0,0,Miyapur,17.4969,78.357,86,40.334182560662086,385,Cloudy,31.0,0.0,0,0,0,0.223,Low
24303,2026-02-20,15:00,4,Friday,0,0,Hitech City,17.4435,78.3772,94,41.81454096270154,248,Clear,30.6,0.0,0,0,0,0.379,Low
24304,2026-02-20,15:00,4,Friday,0,0,Madhapur,17.4483,78.3915,90,43.88737607441774,331,Cloudy,31.5,0.3,0,0,0,0.272,Low
24305,2026-02-20,15:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,87,43.77224403334781,335,Clear,32.2,0.0,0,0,0,0.26,Low
24306,2026-02-20,15:00,4,Friday,0,0,Kondapur,17.4587,78.368,86,43.42192325040043,327,Clear,32.7,0.0,0,0,0,0.263,Low
24307,2026-02-20,15:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,118,31.151589713715865,261,Rain,29.1,4.5,0,0,0,0.452,Medium
24308,2026-02-20,15:00,4,Friday,0,0,Punjagutta,17.4254,78.449,69,40.061076243788975,279,Clear,34.1,0.0,0,0,0,0.247,Low
24309,2026-02-20,15:00,4,Friday,0,0,Begumpet,17.4447,78.4627,105,38.04601217193355,365,Cloudy,32.2,0.2,0,0,0,0.288,Low
24310,2026-02-20,15:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,106,42.882984574908534,322,Cloudy,31.0,0.2,0,0,0,0.329,Low
24311,2026-02-20,15:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,63,50.465256756411804,353,Clear,31.2,0.0,0,0,0,0.178,Low
24312,2026-02-20,15:00,4,Friday,0,0,Uppal,17.4058,78.5591,48,44.37159719661989,299,Clear,30.0,0.0,0,0,0,0.161,Low
24313,2026-02-20,15:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,127,34.97805769017159,341,Clear,28.3,0.0,0,0,0,0.372,Low
24314,2026-02-20,15:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,67,45.11495385096107,336,Cloudy,31.4,0.0,0,0,0,0.199,Low
24315,2026-02-20,15:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,78,44.2924564959599,369,Cloudy,31.4,0.2,0,0,0,0.211,Low
24316,2026-02-20,15:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,66,39.214526732847574,291,Cloudy,31.5,0.3,0,0,0,0.227,Low
